
7,88	0,01

7,91	0,01

7,93	0,01

7,96	0,01

7,98	0,01

8,00	0,01

8,03	0,01

8,05	0,01

8,08	0,01

8,10	0,01

8,13	0,01

8,15	0,01

8,18	0,01

8,20	0,01

8,22	0,01

8,25	0,01

8,27	0,01

8,30	0,01

8,32	0,01

8,35	0,01

8,37	0,01

8,40	0,01

8,42	0,01

8,44	0,01

8,47	0,01

8,49	0,01

8,52	0,01

8,54	0,01

8,57	0,01

8,59	0,01

8,62	0,01

8,64	0,01

8,66	0,01

8,69	0,01

8,71	0,01

8,74	0,01

8,76	0,01

8,79	0,01

8,81	0,01

8,84	0,01

8,86	0,01

8,88	0,01

8,91	0,01

8,93	0,01

8,96	0,01

8,98	0,01

9,01	0,01

9,03	0,01

9,05	0,01

9,08	0,01

9,10	0,01

9,13	0,01

9,15	0,01

9,18	0,01

9,20	0,01

9,23	0,01

9,25	0,01

9,27	0,01

9,30	0,01

9,32	0,01

9,35	0,01

9,37	0,01

9,40	0,01

9,42	0,01

9,45	0,01

9,47	0,01

9,49	0,01

9,52	0,01

9,54	0,01

9,57	0,01

9,59	0,01

9,62	0,01

9,64	0,01

9,67	0,01

9,69	0,01

9,71	0,01

9,74	0,01

9,76	0,01

9,79	0,01

9,81	0,01

9,84	0,01

9,86	0,01

9,89	0,01

9,91	0,01

9,93	0,01

9,96	0,01

9,98	0,01

10,01	0,01

10,03	0,01

10,06	0,01

10,08	0,01

10,10	0,01

10,13	0,01

10,15	0,01

10,18	0,01

10,20	0,01

10,23	0,01

10,25	0,00

10,28	0,01

10,30	0,01

10,32	0,01

10,35	0,02

10,37	0,02

10,40	0,02

10,42	0,03

10,45	0,03

10,47	0,04

10,50	0,05

10,52	0,05

10,54	0,05

10,57	0,05

10,59	0,04

10,62	0,04

10,64	0,04

10,67	0,04

10,69	0,05

10,72	0,05

10,74	0,06

10,76	0,10

10,79	0,10

10,81	0,11

10,84	0,12

10,86	0,12

10,89	0,14

10,91	0,14

10,94	0,14

10,96	0,16

10,98	0,16

11,01	0,16

11,03	0,19

11,06	0,20

11,08	0,21

11,11	0,23

11,13	0,24

11,15	0,25

11,18	0,26

11,20	0,25

11,23	0,27

11,25	0,28

11,28	0,28

11,30	0,28

11,33	0,28

11,35	0,29

11,37	0,29

11,40	0,28

11,42	0,29

11,45	0,28

11,47	0,29

11,50	0,31

11,52	0,33

11,55	0,33

11,57	0,34

11,59	0,34

11,62	0,36

11,64	0,37

11,67	0,36

11,69	0,36

11,72	0,36

11,74	0,36

11,77	0,37

11,79	0,37

11,81	0,37

11,84	0,37

11,86	0,38

11,89	0,38

11,91	0,37

11,94	0,37

11,96	0,39

11,99	0,38

12,01	0,39

12,03	0,39

12,06	0,37

12,08	0,38

12,11	0,38

12,13	0,37

12,16	0,38

12,18	0,36

12,21	0,36

12,23	0,39

12,25	0,38

12,28	0,38

12,30	0,37

12,33	0,36

12,35	0,38

12,38	0,37

12,40	0,37

12,42	0,36

12,45	0,37

12,47	0,37

12,50	0,37

12,52	0,37

12,55	0,37

12,57	0,37

12,60	0,37

12,62	0,37

12,64	0,36

12,67	0,35

12,69	0,36

12,72	0,35

12,74	0,35

12,77	0,34

12,79	0,31

12,82	0,31

12,84	0,31

12,86	0,29

12,89	0,29

12,91	0,28

12,94	0,27

12,96	0,30

12,99	0,29

13,01	0,29

13,04	0,28

13,06	0,28

13,08	0,28

13,11	0,29

13,13	0,27

13,16	0,27

13,18	0,25

13,21	0,26

13,23	0,26

13,26	0,26

13,28	0,25

13,30	0,25

13,33	0,24

13,35	0,25

13,38	0,25

13,40	0,24

13,43	0,25

13,45	0,24

13,47	0,24

13,50	0,23

13,52	0,20

13,55	0,20

13,57	0,20

13,60	0,18

13,62	0,18

13,65	0,17

13,67	0,17

13,69	0,20

13,72	0,20

13,74	0,20

13,77	0,19

13,79	0,18

13,82	0,19

13,84	0,20

13,87	0,18

13,89	0,19

13,91	0,17

13,94	0,19

13,96	0,18

13,99	0,19

14,01	0,19

14,04	0,20

14,06	0,21

14,09	0,22

14,11	0,22

14,13	0,21

14,16	0,22

14,18	0,21

14,21	0,21

14,23	0,21

14,26	0,20

14,28	0,21

14,31	0,21

14,33	0,21

14,35	0,23

14,38	0,22

14,40	0,22

14,43	0,26

14,45	0,26

14,48	0,27

14,50	0,27

14,52	0,28

14,55	0,31

14,57	0,32

14,60	0,31

14,62	0,32

14,65	0,33

14,67	0,33

14,70	0,34

14,72	0,35

14,74	0,36

14,77	0,38

14,79	0,38

14,82	0,41

14,84	0,43

14,87	0,45

14,89	0,48

14,92	0,50

14,94	0,52

14,96	0,54

14,99	0,55

15,01	0,56

15,04	0,59

15,06	0,59

15,09	0,61

15,11	0,62

15,14	0,65

15,16	0,71

15,18	0,73

15,21	0,75

15,23	0,77

15,26	0,79

15,28	0,84

15,31	0,86

15,33	0,88

15,36	0,91

15,38	0,93

15,40	0,96

15,43	0,99

15,45	1,02

15,48	1,05

15,50	1,07

15,53	1,10

15,55	1,15

15,57	1,19

15,60	1,22

15,62	1,27

15,65	1,30

15,67	1,33

15,70	1,35

15,72	1,38

15,75	1,41

15,77	1,41

15,79	1,42

15,82	1,45

15,84	1,46

15,87	1,49

15,89	1,54

15,92	1,56

15,94	1,59

15,97	1,62

15,99	1,63

16,01	1,66

16,04	1,68

16,06	1,66

16,09	1,67

16,11	1,66

16,14	1,68

16,16	1,70

16,19	1,71

16,21	1,73

16,23	1,74

16,26	1,75

16,28	1,77

16,31	1,77

16,33	1,76

16,36	1,76

16,38	1,76

16,41	1,76

16,43	1,77

16,45	1,77

16,48	1,78

16,50	1,77

16,53	1,76

16,55	1,77

16,58	1,74

16,60	1,72

16,63	1,72

16,65	1,71

16,67	1,72

16,70	1,70

16,72	1,70

16,75	1,71

16,77	1,71

16,80	1,69

16,82	1,67

16,84	1,65

16,87	1,64

16,89	1,63

16,92	1,61

16,94	1,60

16,97	1,58

16,99	1,56

17,02	1,57

17,04	1,55

17,06	1,53

17,09	1,51

17,11	1,48

17,14	1,47

17,16	1,45

17,19	1,41

17,21	1,39

17,24	1,36

17,26	1,35

17,28	1,33

17,31	1,29

17,33	1,27

17,36	1,28

17,38	1,27

17,41	1,25

17,43	1,22

17,46	1,20

17,48	1,19

17,50	1,17

17,53	1,13

17,55	1,11

17,58	1,07

17,60	1,06

17,63	1,06

17,65	1,04

17,68	1,02

17,70	1,00

17,72	0,98

17,75	0,99

17,77	0,96

17,80	0,92

17,82	0,91

17,85	0,89

17,87	0,87

17,89	0,85

17,92	0,83

17,94	0,82

17,97	0,80

17,99	0,78

18,02	0,78

18,04	0,74

18,07	0,73

18,09	0,73

18,11	0,71

18,14	0,70

18,16	0,69

18,19	0,68

18,21	0,69

18,24	0,67

18,26	0,65

18,29	0,63

18,31	0,60

18,33	0,59

18,36	0,59

18,38	0,59

18,41	0,58

18,43	0,58

18,46	0,58

18,48	0,60

18,51	0,59

18,53	0,58

18,55	0,57

18,58	0,56

18,60	0,55

18,63	0,56

18,65	0,55

18,68	0,55

18,70	0,54

18,73	0,54

18,75	0,56

18,77	0,54

18,80	0,54

18,82	0,54

18,85	0,55

18,87	0,56

18,90	0,58

18,92	0,58

18,94	0,62

18,97	0,63

18,99	0,63

19,02	0,63

19,04	0,63

19,07	0,64

19,09	0,66

19,12	0,66

19,14	0,68

19,16	0,70

19,19	0,72

19,21	0,76

19,24	0,78

19,26	0,79

19,29	0,81

19,31	0,82

19,34	0,85

19,36	0,87

19,38	0,89

19,41	0,92

19,43	0,95

19,46	0,99

19,48	1,04

19,51	1,04

19,53	1,08

19,56	1,11

19,58	1,14

19,60	1,18

19,63	1,21

19,65	1,25

19,68	1,31

19,70	1,35

19,73	1,40

19,75	1,45

19,78	1,47

19,80	1,52

19,82	1,57

19,85	1,63

19,87	1,68

19,90	1,73

19,92	1,78

19,95	1,88

19,97	1,94

19,99	1,98

20,02	2,04

20,04	2,09

20,07	2,16

20,09	2,21

20,12	2,25

20,14	2,31

20,17	2,37

20,19	2,44

20,21	2,52

20,24	2,59

20,26	2,67

20,29	2,75

20,31	2,82

20,34	2,90

20,36	2,97

20,39	3,02

20,41	3,09

20,43	3,14

20,46	3,20

20,48	3,26

20,51	3,29

20,53	3,36

20,56	3,46

20,58	3,52

20,61	3,59

20,63	3,64

20,65	3,70

20,68	3,77

20,70	3,80

20,73	3,82

20,75	3,85

20,78	3,88

20,80	3,90

20,83	3,94

20,85	3,96

20,87	3,99

20,90	4,00

20,92	4,03

20,95	4,06

20,97	4,08

21,00	4,08

21,02	4,08

21,05	4,09

21,07	4,10

21,09	4,08

21,12	4,07

21,14	4,06

21,17	4,05

21,19	4,04

21,22	4,02

21,24	3,98

21,26	3,97

21,29	3,97

21,31	3,94

21,34	3,92

21,36	3,89

21,39	3,86

21,41	3,86

21,44	3,83

21,46	3,78

21,48	3,74

21,51	3,70

21,53	3,66

21,56	3,61

21,58	3,55

21,61	3,51

21,63	3,45

21,66	3,40

21,68	3,37

21,70	3,32

21,73	3,28

21,75	3,23

21,78	3,18

21,80	3,15

21,83	3,11

21,85	3,05

21,88	3,00

21,90	2,95

21,92	2,90

21,95	2,85

21,97	2,77

22,00	2,72

22,02	2,68

22,05	2,65

22,07	2,61

22,10	2,57

22,12	2,53

22,14	2,51

22,17	2,47

22,19	2,41

22,22	2,35

22,24	2,28

22,27	2,23

22,29	2,17

22,31	2,10

22,34	2,06

22,36	2,01

22,39	1,97

22,41	1,96

22,44	1,92

22,46	1,89

22,49	1,85

22,51	1,81

22,53	1,77

22,56	1,72

22,58	1,68

22,61	1,63

22,63	1,59

22,66	1,56

22,68	1,51

22,71	1,48

22,73	1,45

22,75	1,43

22,78	1,41

22,80	1,38

22,83	1,35

22,85	1,33

22,88	1,33

22,90	1,29

22,93	1,24

22,95	1,22

22,97	1,17

23,00	1,15

23,02	1,13

23,05	1,10

23,07	1,09

23,10	1,06

23,12	1,03

23,15	1,04

23,17	1,02

23,19	1,01

23,22	0,98

23,24	0,98

23,27	0,98

23,29	0,98

23,32	0,97

23,34	0,98

23,36	0,98

23,39	0,97

23,41	0,97

23,44	0,96

23,46	0,96

23,49	0,96

23,51	0,95

23,54	0,97

23,56	0,97

23,58	0,99

23,61	1,02

23,63	1,03

23,66	1,05

23,68	1,06

23,71	1,05

23,73	1,06

23,76	1,08

23,78	1,08

23,80	1,10

23,83	1,11

23,85	1,14

23,88	1,22

23,90	1,24

23,93	1,28

23,95	1,32

23,98	1,36

24,00	1,40

24,02	1,44

24,05	1,46

24,07	1,51

24,10	1,54

24,12	1,59

24,15	1,64

24,17	1,69

24,20	1,73

24,22	1,79

24,24	1,84

24,27	1,91

24,29	1,96

24,32	2,02

24,34	2,12

24,37	2,18

24,39	2,25

24,42	2,31

24,44	2,36

24,46	2,44

24,49	2,51

24,51	2,56

24,54	2,65

24,56	2,73

24,59	2,82

24,61	2,95

24,63	3,06

24,66	3,16

24,68	3,26

24,71	3,35

24,73	3,45

24,76	3,54

24,78	3,62

24,81	3,71

24,83	3,81

24,85	3,91

24,88	4,04

24,90	4,17

24,93	4,31

24,95	4,44

24,98	4,56

25,00	4,70

25,03	4,83

25,05	4,93

25,07	5,05

25,10	5,15

25,12	5,26

25,15	5,37

25,17	5,46

25,20	5,57

25,22	5,69

25,25	5,80

25,27	5,93

25,29	6,04

25,32	6,15

25,34	6,29

25,37	6,40

25,39	6,49

25,42	6,57

25,44	6,66

25,47	6,76

25,49	6,82

25,51	6,88

25,54	6,93

25,56	7,01

25,59	7,06

25,61	7,12

25,64	7,17

25,66	7,23

25,68	7,27

25,71	7,29

25,73	7,33

25,76	7,35

25,78	7,36

25,81	7,37

25,83	7,36

25,86	7,36

25,88	7,35

25,90	7,31

25,93	7,29

25,95	7,27

25,98	7,23

26,00	7,21

26,03	7,16

26,05	7,13

26,08	7,12

26,10	7,07

26,12	7,02

26,15	6,96

26,17	6,90

26,20	6,85

26,22	6,78

26,25	6,70

26,27	6,63

26,30	6,56

26,32	6,49

26,34	6,41

26,37	6,33

26,39	6,26

26,42	6,16

26,44	6,08

26,47	6,00

26,49	5,91

26,52	5,82

26,54	5,76

26,56	5,65

26,59	5,57

26,61	5,47

26,64	5,34

26,66	5,25

26,69	5,15

26,71	5,03

26,73	4,94

26,76	4,84

26,78	4,75

26,81	4,68

26,83	4,60

26,86	4,51

26,88	4,42

26,91	4,30

26,93	4,23

26,95	4,13

26,98	4,02

27,00	3,92

27,03	3,81

27,05	3,73

27,08	3,67

27,10	3,58

27,13	3,51

27,15	3,44

27,17	3,37

27,20	3,29

27,22	3,20

27,25	3,11

27,27	3,04

27,30	2,94

27,32	2,86

27,35	2,79

27,37	2,71

27,39	2,65

27,42	2,59

27,44	2,51

27,47	2,48

27,49	2,40

27,52	2,34

27,54	2,31

27,57	2,24

27,59	2,18

27,61	2,12

27,64	2,07

27,66	2,03

27,69	1,98

27,71	1,92

27,74	1,89

27,76	1,85

27,78	1,81

27,81	1,78

27,83	1,75

27,86	1,74

27,88	1,70

27,91	1,67

27,93	1,66

27,96	1,63

27,98	1,61

28,00	1,59

28,03	1,56

28,05	1,54

28,08	1,52

28,10	1,51

28,13	1,50

28,15	1,49

28,18	1,47

28,20	1,49

28,22	1,47

28,25	1,48

28,27	1,51

28,30	1,51

28,32	1,53

28,35	1,54

28,37	1,55

28,40	1,58

28,42	1,60

28,44	1,61

28,47	1,64

28,49	1,66

28,52	1,70

28,54	1,73

28,57	1,77

28,59	1,81

28,62	1,85

28,64	1,89

28,66	1,95

28,69	2,00

28,71	2,05

28,74	2,10

28,76	2,15

28,79	2,20

28,81	2,26

28,84	2,31

28,86	2,36

28,88	2,42

28,91	2,50

28,93	2,58

28,96	2,65

28,98	2,74

29,01	2,85

29,03	2,95

29,05	3,04

29,08	3,14

29,10	3,22

29,13	3,33

29,15	3,43

29,18	3,51

29,20	3,61

29,23	3,71

29,25	3,84

29,27	3,98

29,30	4,11

29,32	4,24

29,35	4,39

29,37	4,54

29,40	4,67

29,42	4,79

29,45	4,91

29,47	5,06

29,49	5,19

29,52	5,32

29,54	5,47

29,57	5,65

29,59	5,82

29,62	5,99

29,64	6,16

29,67	6,36

29,69	6,52

29,71	6,69

29,74	6,87

29,76	7,04

29,79	7,21

29,81	7,38

29,84	7,55

29,86	7,74

29,89	7,92

29,91	8,09

29,93	8,27

29,96	8,45

29,98	8,63

30,01	8,84

30,03	9,02

30,06	9,18

30,08	9,35

30,10	9,51

30,13	9,69

30,15	9,83

30,18	9,98

30,20	10,13

30,23	10,28

30,25	10,44

30,28	10,59

30,30	10,73

30,32	10,86

30,35	10,98

30,37	11,08

30,40	11,18

30,42	11,24

30,45	11,31

30,47	11,39

30,50	11,46

30,52	11,51

30,54	11,55

30,57	11,60

30,59	11,65

30,62	11,67

30,64	11,66

30,67	11,66

30,69	11,64

30,72	11,62

30,74	11,62

30,76	11,60

30,79	11,57

30,81	11,54

30,84	11,49

30,86	11,47

30,89	11,41

30,91	11,33

30,94	11,25

30,96	11,16

30,98	11,08

31,01	10,97

31,03	10,87

31,06	10,79

31,08	10,69

31,11	10,59

31,13	10,50

31,15	10,37

31,18	10,25

31,20	10,15

31,23	10,01

31,25	9,88

31,28	9,74

31,30	9,58

31,33	9,46

31,35	9,28

31,37	9,10

31,40	8,97

31,42	8,82

31,45	8,68

31,47	8,56

31,50	8,42

31,52	8,30

31,55	8,16

31,57	7,99

31,59	7,84

31,62	7,67

31,64	7,49

31,67	7,32

31,69	7,15

31,72	6,99

31,74	6,86

31,77	6,71

31,79	6,59

31,81	6,45

31,84	6,32

31,86	6,21

31,89	6,05

31,91	5,91

31,94	5,76

31,96	5,62

31,99	5,49

32,01	5,34

32,03	5,20

32,06	5,09

32,08	4,97

32,11	4,85

32,13	4,74

32,16	4,61

32,18	4,50

32,20	4,41

32,23	4,32

32,25	4,22

32,28	4,11

32,30	4,01

32,33	3,93

32,35	3,83

32,38	3,72

32,40	3,62

32,42	3,51

32,45	3,43

32,47	3,34

32,50	3,25

32,52	3,18

32,55	3,11

32,57	3,04

32,60	2,99

32,62	2,92

32,64	2,85

32,67	2,80

32,69	2,73

32,72	2,68

32,74	2,62

32,77	2,58

32,79	2,54

32,82	2,51

32,84	2,48

32,86	2,46

32,89	2,42

32,91	2,40

32,94	2,39

32,96	2,38

32,99	2,37

33,01	2,35

33,04	2,34

33,06	2,36

33,08	2,37

33,11	2,34

33,13	2,35

33,16	2,35

33,18	2,37

33,21	2,38

33,23	2,38

33,26	2,40

33,28	2,43

33,30	2,46

33,33	2,50

33,35	2,55

33,38	2,60

33,40	2,64

33,43	2,69

33,45	2,75

33,47	2,80

33,50	2,84

33,52	2,89

33,55	2,95

33,57	3,03

33,60	3,11

33,62	3,17

33,65	3,28

33,67	3,41

33,69	3,51

33,72	3,61

33,74	3,70

33,77	3,78

33,79	3,91

33,82	4,00

33,84	4,07

33,87	4,18

33,89	4,27

33,91	4,42

33,94	4,56

33,96	4,70

33,99	4,86

34,01	5,02

34,04	5,18

34,06	5,36

34,09	5,51

34,11	5,66

34,13	5,81

34,16	5,96

34,18	6,12

34,21	6,29

34,23	6,46

34,26	6,65

34,28	6,86

34,31	7,07

34,33	7,29

34,35	7,50

34,38	7,74

34,40	7,96

34,43	8,16

34,45	8,38

34,48	8,58

34,50	8,78

34,52	9,02

34,55	9,22

34,57	9,46

34,60	9,70

34,62	9,94

34,65	10,21

34,67	10,48

34,70	10,76

34,72	11,05

34,74	11,29

34,77	11,54

34,79	11,80

34,82	12,05

34,84	12,29

34,87	12,50

34,89	12,73

34,92	13,01

34,94	13,27

34,96	13,53

34,99	13,80

35,01	14,06

35,04	14,33

35,06	14,58

35,09	14,79

35,11	15,00

35,14	15,21

35,16	15,40

35,18	15,59

35,21	15,76

35,23	15,91

35,26	16,12

35,28	16,29

35,31	16,44

35,33	16,57

35,36	16,68

35,38	16,81

35,40	16,92

35,43	16,99

35,45	17,07

35,48	17,14

35,50	17,18

35,53	17,25

35,55	17,27

35,57	17,29

35,60	17,31

35,62	17,30

35,65	17,30

35,67	17,28

35,70	17,24

35,72	17,20

35,75	17,14

35,77	17,10

35,79	17,04

35,82	16,98

35,84	16,91

35,87	16,83

35,89	16,74

35,92	16,62

35,94	16,49

35,97	16,36

35,99	16,21

36,01	16,06

36,04	15,87

36,06	15,70

36,09	15,53

36,11	15,38

36,14	15,21

36,16	15,01

36,19	14,84

36,21	14,63

36,23	14,44

36,26	14,24

36,28	14,01

36,31	13,78

36,33	13,54

36,36	13,31

36,38	13,10

36,41	12,88

36,43	12,67

36,45	12,48

36,48	12,27

36,50	12,07

36,53	11,86

36,55	11,64

36,58	11,43

36,60	11,18

36,62	10,92

36,65	10,69

36,67	10,46

36,70	10,24

36,72	10,02

36,75	9,81

36,77	9,63

36,80	9,44

36,82	9,22

36,84	9,02

36,87	8,84

36,89	8,65

36,92	8,43

36,94	8,20

36,97	8,00

36,99	7,83

37,02	7,62

37,04	7,42

37,06	7,23

37,09	7,07

37,11	6,93

37,14	6,77

37,16	6,61

37,19	6,47

37,21	6,32

37,24	6,19

37,26	6,04

37,28	5,89

37,31	5,74

37,33	5,59

37,36	5,44

37,38	5,31

37,41	5,18

37,43	5,06

37,46	4,97

37,48	4,89

37,50	4,81

37,53	4,71

37,55	4,61

37,58	4,53

37,60	4,43

37,63	4,32

37,65	4,22

37,68	4,13

37,70	4,06

37,72	4,03

37,75	3,98

37,77	3,93

37,80	3,89

37,82	3,85

37,85	3,83

37,87	3,80

37,89	3,76

37,92	3,73

37,94	3,71

37,97	3,70

